Stkcd,Lstknm,TrdDt,Oppr,Hipr,Lopr,Clpr,Trdvol
000509,华塑控股,2003-10-08,5.2000,5.3400,5.1800,5.3300,337980
000509,华塑控股,2003-10-09,5.3100,5.3100,5.2300,5.2600,97167
000509,华塑控股,2003-10-10,5.2000,5.4900,5.1400,5.4300,449467
000509,华塑控股,2003-10-13,5.3800,5.4300,5.2500,5.3300,616089
000509,华塑控股,2003-10-14,5.3300,5.3300,5.2000,5.2000,291135
000509,华塑控股,2003-10-15,5.2000,5.2800,5.1500,5.1700,444154
000509,华塑控股,2003-10-16,5.1100,5.1700,4.9800,5.0100,421620
000509,华塑控股,2003-10-17,5.0000,5.0500,4.9800,5.0000,197555
000509,华塑控股,2003-10-20,4.9800,5.0000,4.8500,4.8500,268120
000509,华塑控股,2003-10-21,4.8400,4.9000,4.8000,4.8400,148130
000509,华塑控股,2003-10-22,4.9000,5.0000,4.8300,4.9900,349350
000509,华塑控股,2003-10-23,5.0100,5.1400,4.9800,5.0100,621200
000509,华塑控股,2003-10-24,5.0500,5.0500,4.9800,5.0200,199305
000509,华塑控股,2003-10-27,5.0200,5.0200,4.8000,4.8400,294450
000509,华塑控股,2003-10-28,4.8300,4.9800,4.8000,4.8800,183200
000509,华塑控股,2003-10-29,4.9400,4.9400,4.5600,4.5700,583854
000509,华塑控股,2003-10-30,4.5700,4.5700,4.3000,4.4100,489700
000509,华塑控股,2003-10-31,4.4700,4.6500,4.4500,4.5800,371116
000509,华塑控股,2003-11-03,4.5500,4.6500,4.5100,4.5500,235920
000509,华塑控股,2003-11-04,4.6000,4.8400,4.5400,4.7000,661617
000509,华塑控股,2003-11-05,4.6800,4.6800,4.5000,4.5100,427854
000509,华塑控股,2003-11-06,4.4600,4.4800,4.3000,4.3500,360541
000509,华塑控股,2003-11-07,4.2500,4.4600,4.0800,4.3500,673096
000509,华塑控股,2003-11-10,4.3500,4.3700,4.1800,4.2700,373560
000509,华塑控股,2003-11-11,4.2300,4.3000,4.1800,4.2900,206341
000509,华塑控股,2003-11-12,4.2500,4.2500,4.0800,4.1600,228000
000509,华塑控股,2003-11-13,4.1800,4.4000,4.1600,4.2700,359987
000509,华塑控股,2003-11-14,4.3000,4.4900,4.2500,4.4100,528146
000509,华塑控股,2003-11-17,4.3100,4.4000,4.3100,4.3400,164651
000509,华塑控股,2003-11-18,4.3600,4.4100,4.3200,4.4000,225482
000509,华塑控股,2003-11-19,4.4000,4.6000,4.3700,4.5100,878921
000509,华塑控股,2003-11-20,4.4800,4.9600,4.4800,4.9600,3446761
000509,华塑控股,2003-11-21,5.1000,5.1500,4.8300,4.8500,2278010
000509,华塑控股,2003-11-24,4.8000,5.0300,4.8000,4.9900,1075793
000509,华塑控股,2003-11-25,5.0000,5.4500,4.9300,5.1100,3722526
000509,华塑控股,2003-11-26,5.0700,5.1700,5.0100,5.0900,878281
000509,华塑控股,2003-11-27,5.1000,5.1500,4.8100,4.8600,1008625
000509,华塑控股,2003-11-28,4.8500,4.9300,4.7800,4.9100,516503
000509,华塑控股,2003-12-01,4.9100,5.1300,4.9100,5.1100,858299
000509,华塑控股,2003-12-02,5.1500,5.2200,5.0700,5.1100,1053500
000509,华塑控股,2003-12-03,5.1000,5.1600,5.0100,5.1200,737981
000509,华塑控股,2003-12-04,5.1000,5.1700,5.0700,5.1700,664004
000509,华塑控股,2003-12-05,5.1700,5.3200,5.1700,5.2500,1009554
000509,华塑控股,2003-12-08,5.2800,5.2800,5.1100,5.1300,437624
000509,华塑控股,2003-12-09,5.0700,5.1500,5.0500,5.1100,423217
000509,华塑控股,2003-12-10,5.1500,5.2900,5.1000,5.2600,808168
000509,华塑控股,2003-12-11,5.2700,5.5000,5.2200,5.3600,1955677
000509,华塑控股,2003-12-12,5.3300,5.3500,5.2400,5.2700,636747
000509,华塑控股,2003-12-15,5.2900,5.2900,5.1800,5.2600,397692
000509,华塑控股,2003-12-16,5.2000,5.2000,5.0200,5.1000,631403
000509,华塑控股,2003-12-17,5.1100,5.1500,5.0500,5.0800,398432
000509,华塑控股,2003-12-18,5.0800,5.2700,5.0300,5.2500,2754436
000509,华塑控股,2003-12-19,5.2400,5.3800,4.7400,4.8600,2281591
000509,华塑控股,2003-12-22,4.8000,5.1400,4.5100,5.0800,2102395
000509,华塑控股,2003-12-23,5.0700,5.3000,4.9800,5.2700,2452306
000509,华塑控股,2003-12-24,5.2700,5.3800,5.1100,5.3700,2820082
000509,华塑控股,2003-12-25,5.3600,5.4300,5.2300,5.2500,1124884
000509,华塑控股,2003-12-26,5.2500,5.3300,5.2100,5.2700,521433
000509,华塑控股,2003-12-29,5.2500,5.2600,5.1300,5.1500,370950
000509,华塑控股,2003-12-30,5.1200,5.3500,5.0800,5.3000,691033
000509,华塑控股,2003-12-31,5.3800,5.3800,5.1400,5.1600,1531100
000509,华塑控股,2004-01-02,5.0500,5.2000,5.0000,5.1200,2247894
000509,华塑控股,2004-01-05,5.1000,5.1000,4.6100,4.7700,2702322
000509,华塑控股,2004-01-06,4.7700,4.8700,4.4200,4.6200,2323753
000509,华塑控股,2004-01-07,4.6800,4.7500,4.4700,4.6400,2273532
000509,华塑控股,2004-01-08,4.6800,4.8800,4.6400,4.7400,1801218
000509,华塑控股,2004-01-09,4.7400,5.1600,4.7400,5.0800,3846872
000509,华塑控股,2004-01-12,5.1200,5.3700,4.9500,5.3200,8022632
000509,华塑控股,2004-01-13,5.3000,5.4900,5.2500,5.3500,4640443
000509,华塑控股,2004-01-14,5.3500,5.3500,5.1900,5.2600,1628933
000509,华塑控股,2004-01-15,5.2500,5.4300,5.1200,5.2100,3075452
000509,华塑控股,2004-01-16,5.1800,5.4000,5.1800,5.3200,1816788
000509,华塑控股,2004-01-29,5.3500,5.7900,5.3500,5.6600,3821507
000509,华塑控股,2004-01-30,5.7000,5.9900,5.5600,5.5700,5384937
000509,华塑控股,2004-02-02,5.6800,5.9000,5.5000,5.6500,2273159
000509,华塑控股,2004-02-03,5.6600,5.8000,5.6500,5.7000,3656570
000509,华塑控股,2004-02-04,5.7500,5.8000,5.6200,5.7400,3369637
000509,华塑控股,2004-02-05,5.8000,6.3100,5.7400,6.3100,15099910
000509,华塑控股,2004-02-06,6.4100,6.4400,6.1500,6.1900,14093046
000509,华塑控股,2004-02-09,6.1600,6.1800,6.0400,6.1700,7397036
000509,华塑控股,2004-02-10,6.1700,6.2900,6.0400,6.1100,6353369
000509,华塑控股,2004-02-11,6.1100,6.1500,5.8800,5.9600,5159969
000509,华塑控股,2004-02-12,5.9600,6.1100,5.9200,5.9400,3945824
000509,华塑控股,2004-02-13,5.9400,6.0200,5.7300,5.7300,3658450
000509,华塑控股,2004-02-16,5.7100,5.9000,5.7000,5.8700,3077434
000509,华塑控股,2004-02-17,5.9000,6.0900,5.9000,6.0900,5254121
000509,华塑控股,2004-02-18,6.1000,6.1300,5.9600,6.0300,3627722
000509,华塑控股,2004-02-19,6.0400,6.1000,5.9600,6.0100,3267777
000509,华塑控股,2004-02-20,6.0200,6.2000,6.0200,6.1400,4894297
000509,华塑控股,2004-02-23,6.1400,6.2000,5.8800,5.8900,4486098
000509,华塑控股,2004-02-24,5.8600,5.8600,5.6600,5.7300,2888722
000509,华塑控股,2004-02-25,5.7300,5.7900,5.4200,5.4600,3083635
000509,华塑控股,2004-02-26,5.4100,5.5400,5.4100,5.4700,2048453
000509,华塑控股,2004-02-27,5.5000,5.6600,5.3700,5.5900,2010763
000509,华塑控股,2004-03-01,5.5900,5.6500,5.4600,5.6300,1588713
000509,华塑控股,2004-03-02,5.6300,5.7200,5.5400,5.6100,1772065
000509,华塑控股,2004-03-03,5.6000,5.6000,5.4300,5.4500,1683438
000509,华塑控股,2004-03-04,5.4500,5.5500,5.3700,5.4900,1346617
000509,华塑控股,2004-03-05,5.5200,5.7800,5.4500,5.6500,3559605
000509,华塑控股,2004-03-08,5.6800,5.7500,5.4000,5.4200,1898740
000509,华塑控股,2004-03-09,5.4000,5.5400,5.4000,5.4100,1051509
000509,华塑控股,2004-03-10,5.4100,5.5400,5.4000,5.5300,825886
000509,华塑控股,2004-03-11,5.6000,5.6500,5.5000,5.6200,1796230
000509,华塑控股,2004-03-12,5.6500,5.8400,5.5600,5.7700,4250837
000509,华塑控股,2004-03-15,5.8400,5.9700,5.8200,5.9700,7801379
000509,华塑控股,2004-03-16,5.9700,5.9700,5.8000,5.9200,3104111
000509,华塑控股,2004-03-17,5.8500,5.9500,5.8200,5.8700,2284263
000509,华塑控股,2004-03-18,5.8800,5.9100,5.6500,5.6500,2501775
000509,华塑控股,2004-03-19,5.6600,5.8100,5.5600,5.7900,2203272
000509,华塑控股,2004-03-22,5.8100,6.0100,5.7200,5.8900,2620171
000509,华塑控股,2004-03-23,5.8200,5.9300,5.8200,5.8900,1978427
000509,华塑控股,2004-03-24,5.8800,5.9100,5.6800,5.7600,2302504
000509,华塑控股,2004-03-25,5.7600,5.8000,5.6400,5.7400,1391426
000509,华塑控股,2004-03-26,5.7500,5.8800,5.6800,5.8500,2336795
000509,华塑控股,2004-03-29,5.8400,5.9000,5.7600,5.8300,1249705
000509,华塑控股,2004-03-30,5.8300,5.9800,5.7800,5.9600,3690484
000509,华塑控股,2004-03-31,5.8000,6.0000,5.8000,5.9900,4312648
000509,华塑控股,2004-04-01,6.0000,6.0000,5.8300,5.9900,4373779
000509,华塑控股,2004-04-02,5.9900,6.1200,5.9200,6.0700,5637834
000509,华塑控股,2004-04-05,6.1000,6.3600,6.0300,6.3200,9565889
000509,华塑控股,2004-04-06,6.3300,6.3400,6.1100,6.2400,11889249
000509,华塑控股,2004-04-07,6.2400,6.2400,6.0700,6.0700,4621476
000509,华塑控股,2004-04-08,6.0500,6.1500,6.0200,6.0500,2771081
000509,华塑控股,2004-04-09,6.0300,6.1100,5.8100,5.8400,2640600
000509,华塑控股,2004-04-12,5.8200,5.9000,5.7500,5.8500,1762501
000509,华塑控股,2004-04-14,5.8200,6.1600,5.8200,5.9400,3965678
000509,华塑控股,2004-04-15,5.9600,5.9900,5.5000,5.5300,2279928
000509,华塑控股,2004-04-16,5.5200,5.5200,4.9800,5.3200,3461359
000509,华塑控股,2004-04-19,5.3100,5.3500,5.1800,5.2200,1295283
000509,华塑控股,2004-04-20,5.2000,5.3200,5.2000,5.3000,783544
000509,华塑控股,2004-04-21,5.3200,5.5600,5.2200,5.2800,1940841
000509,华塑控股,2004-04-22,5.2800,5.3600,5.1300,5.2000,1378507
000509,华塑控股,2004-04-23,5.2000,5.2600,4.9600,4.9700,2023933
000509,华塑控股,2004-04-26,4.9500,5.0000,4.7700,4.9300,1504337
000509,华塑控股,2004-04-27,5.0000,5.0800,4.9000,4.9500,1646940
000509,华塑控股,2004-04-28,4.8800,5.0300,4.8100,5.0200,1540836
000509,华塑控股,2004-04-29,5.0200,5.0300,4.8600,4.8900,1057484
000509,华塑控股,2004-04-30,5.0100,5.0900,4.9200,5.0000,1161640
000509,华塑控股,2004-05-10,5.0400,5.0400,4.8500,4.8800,526040
000509,华塑控股,2004-05-11,4.8500,4.9700,4.8500,4.9400,476127
000509,华塑控股,2004-05-12,4.9500,5.0800,4.9300,5.0700,3008621
000509,华塑控股,2004-05-13,5.0400,5.0800,4.9900,5.0300,1372580
000509,华塑控股,2004-05-14,5.0000,5.0100,4.8500,4.8600,1022437
000509,华塑控股,2004-05-17,4.8500,4.9200,4.8200,4.8900,389405
000509,华塑控股,2004-05-18,4.8500,5.0300,4.8500,5.0300,656132
000509,华塑控股,2004-05-19,5.1000,5.2100,5.0800,5.1100,3538879
000509,华塑控股,2004-05-20,5.1300,5.1500,5.0100,5.0400,1158481
000509,华塑控股,2004-05-21,5.0300,5.0800,4.9700,5.0500,775527
000509,华塑控股,2004-05-24,5.0900,5.0900,4.8600,4.9100,871050
000509,华塑控股,2004-05-25,4.8900,4.9500,4.6100,4.6500,1207525
000509,华塑控股,2004-05-26,4.6500,4.7900,4.6000,4.7100,631011
000509,华塑控股,2004-05-27,4.7000,4.8300,4.6400,4.8100,795521
000509,华塑控股,2004-05-28,4.8100,4.8300,4.7000,4.7100,720445
000509,华塑控股,2004-05-31,4.7000,4.7300,4.6300,4.6800,726047
000509,华塑控股,2004-06-01,4.6900,4.7900,4.6300,4.7900,860995
000509,华塑控股,2004-06-02,4.7800,4.8000,4.6500,4.7000,828590
000509,华塑控股,2004-06-03,4.9700,5.1700,4.8800,4.9700,8284426
000509,华塑控股,2004-06-04,4.8500,5.0600,4.8100,4.9900,2896986
000509,华塑控股,2004-06-07,4.9900,4.9900,4.8300,4.9000,904541
000509,华塑控股,2004-06-09,4.8000,4.8300,4.6300,4.6600,1619127
000509,华塑控股,2004-06-10,4.6600,4.7100,4.6000,4.6300,771016
000509,华塑控股,2004-06-11,4.6300,4.7500,4.5100,4.5200,1079000
000509,华塑控股,2004-06-14,4.5200,4.5200,4.1800,4.2800,1488190
000509,华塑控股,2004-06-15,4.3000,4.4200,4.2000,4.3800,1289581
000509,华塑控股,2004-06-16,4.3900,4.4400,4.2600,4.3700,948629
000509,华塑控股,2004-06-17,4.3600,4.3700,4.2300,4.2700,985793
000509,华塑控股,2004-06-18,4.2500,4.2900,4.1800,4.2600,1016657
000509,华塑控股,2004-06-21,4.2600,4.3800,4.2200,4.3300,1450849
000509,华塑控股,2004-06-22,4.3600,4.4800,4.2500,4.4200,2209799
000509,华塑控股,2004-06-23,4.3500,4.3900,4.2500,4.3200,1176481
000509,华塑控股,2004-06-24,4.3200,4.3500,4.1000,4.2100,1449105
000509,华塑控股,2004-06-25,4.1900,4.2700,4.1100,4.1200,1310988
000509,华塑控股,2004-06-28,4.1200,4.1200,3.9500,3.9800,1207695
000509,华塑控股,2004-06-29,3.9700,4.0700,3.9500,4.0600,736245
000509,华塑控股,2004-06-30,4.0600,4.0900,4.0100,4.0200,791400
000509,华塑控股,2004-07-01,4.0200,4.1900,4.0200,4.1800,2778108
000509,华塑控股,2004-07-02,4.1800,4.2200,4.1200,4.1900,1409284
000509,华塑控股,2004-07-05,4.1600,4.2200,4.1100,4.2100,948901
000509,华塑控股,2004-07-06,4.2000,4.2900,4.1800,4.2800,2457625
000509,华塑控股,2004-07-07,4.2400,4.2500,4.1700,4.2000,974120
000509,华塑控股,2004-07-08,4.2000,4.2400,4.1500,4.2000,520000
000509,华塑控股,2004-07-09,4.2300,4.2300,4.1600,4.1600,675650
000509,华塑控股,2004-07-12,4.1600,4.1700,3.9900,4.0000,1153386
000509,华塑控股,2004-07-13,4.0000,4.0700,3.9800,4.0300,510999
000509,华塑控股,2004-07-14,4.0500,4.0700,3.9200,4.0400,883469
000509,华塑控股,2004-07-15,4.0600,4.1800,4.0000,4.1700,1398640
000509,华塑控股,2004-07-16,4.2400,4.3300,4.2000,4.3000,4646915
000509,华塑控股,2004-07-19,4.2800,4.3200,4.2400,4.2700,1443521
000509,华塑控股,2004-07-20,4.3000,4.3000,4.2000,4.2400,925108
000509,华塑控股,2004-07-21,4.2400,4.3100,4.2000,4.2900,969446
000509,华塑控股,2004-07-22,4.2900,4.2900,4.1400,4.1400,1268900
000509,华塑控股,2004-07-23,4.1100,4.1600,4.0700,4.1500,858015
000509,华塑控股,2004-07-26,4.2600,4.2600,4.1300,4.1800,1994215
000509,华塑控股,2004-07-27,4.1900,4.2000,4.1000,4.1200,653921
000509,华塑控股,2004-07-28,4.1000,4.1700,4.0700,4.1500,680300
000509,华塑控股,2004-07-29,4.1800,4.2100,4.1000,4.2000,1153684
000509,华塑控股,2004-07-30,4.2000,4.2600,4.1600,4.1800,1005630
000509,华塑控股,2004-08-02,4.1500,4.1500,4.0800,4.1000,545150
000509,华塑控股,2004-08-03,4.1000,4.1100,4.0600,4.0800,515945
000509,华塑控股,2004-08-04,4.0600,4.2500,4.0600,4.1900,940377
000509,华塑控股,2004-08-05,4.1900,4.2200,4.1300,4.1400,542777
000509,华塑控股,2004-08-06,4.1200,4.1700,4.0700,4.0900,529350
000509,华塑控股,2004-08-09,4.1300,4.1300,4.0600,4.1000,355297
000509,华塑控股,2004-08-10,4.1000,4.1200,4.0700,4.1100,293205
000509,华塑控股,2004-08-11,4.0900,4.1200,4.0000,4.0200,540100
000509,华塑控股,2004-08-12,3.9800,3.9800,3.8100,3.8700,969840
000509,华塑控股,2004-08-13,3.8700,3.9400,3.8700,3.9200,450814
000509,华塑控股,2004-08-16,3.9000,3.9500,3.8400,3.8600,403830
000509,华塑控股,2004-08-17,3.8900,3.9000,3.8100,3.8400,412158
000509,华塑控股,2004-08-18,3.8400,3.8900,3.8300,3.8300,334336
000509,华塑控股,2004-08-19,3.8300,3.8400,3.5700,3.6600,1048418
000509,华塑控股,2004-08-20,3.6600,3.7800,3.6000,3.7300,617977
000509,华塑控股,2004-08-23,3.7000,3.7700,3.6500,3.7300,348506
000509,华塑控股,2004-08-24,3.7300,3.9800,3.7300,3.9700,1475538
000509,华塑控股,2004-08-25,3.9000,4.0000,3.9000,3.9300,1005346
000509,华塑控股,2004-08-26,3.9100,3.9100,3.7200,3.7400,1015756
000509,华塑控股,2004-08-27,3.7400,3.8100,3.6600,3.6900,555425
000509,华塑控股,2004-08-30,3.6500,3.7300,3.6100,3.7000,380660
000509,华塑控股,2004-08-31,3.8100,3.9000,3.7700,3.8100,818250
000509,华塑控股,2004-09-01,3.8000,3.8000,3.6800,3.7200,443260
000509,华塑控股,2004-09-02,3.7100,3.8100,3.6500,3.8000,636000
000509,华塑控股,2004-09-03,3.8200,3.8500,3.7600,3.8200,689352
000509,华塑控股,2004-09-06,3.8600,3.8600,3.8000,3.8500,501004
000509,华塑控股,2004-09-07,3.8600,3.8600,3.7700,3.8500,301714
000509,华塑控股,2004-09-08,3.8500,3.8500,3.7900,3.8100,379949
000509,华塑控股,2004-09-09,3.7800,3.8000,3.7000,3.7100,550499
000509,华塑控股,2004-09-10,3.7000,3.7400,3.6500,3.7100,362594
000509,华塑控股,2004-09-13,3.6800,3.6900,3.6300,3.6400,400226
000509,华塑控股,2004-09-14,3.6800,3.7800,3.6800,3.7400,981971
000509,华塑控股,2004-09-15,3.7400,4.0100,3.7400,4.0000,3297074
000509,华塑控股,2004-09-16,4.0000,4.0800,3.9600,4.0400,3099966
000509,华塑控股,2004-09-17,4.0000,4.1400,3.9800,4.1300,3094954
000509,华塑控股,2004-09-20,4.1500,4.3100,4.1000,4.2800,5028477
000509,华塑控股,2004-09-21,4.3000,4.4100,4.2200,4.3100,5761202
000509,华塑控股,2004-09-22,4.2800,4.3000,4.1100,4.1300,2794118
000509,华塑控股,2004-09-23,4.1300,4.3100,4.0800,4.3000,2258695
000509,华塑控股,2004-09-24,4.3800,4.4800,4.1300,4.1500,4712427
000509,华塑控股,2004-09-27,4.2100,4.2500,4.0400,4.0700,1435340
000509,华塑控股,2004-09-29,4.1300,4.1300,4.0000,4.0100,954177
000509,华塑控股,2004-09-30,3.9100,3.9900,3.8000,3.8500,918862
000509,华塑控股,2004-10-08,3.8500,3.9700,3.7500,3.9600,865943
000509,华塑控股,2004-10-11,3.9500,3.9900,3.8700,3.9000,1079169
000509,华塑控股,2004-10-12,3.9000,3.9000,3.7600,3.7700,1144109
000509,华塑控股,2004-10-13,3.7500,3.8400,3.7300,3.8100,786663
000509,华塑控股,2004-10-14,3.8700,4.0400,3.7800,3.8100,4969574
000509,华塑控股,2004-10-15,3.8000,3.8000,3.6200,3.7600,1331718
000509,华塑控股,2004-10-18,3.8000,3.8800,3.7300,3.8600,830661
000509,华塑控股,2004-10-19,3.8800,3.9300,3.8200,3.8400,973699
000509,华塑控股,2004-10-20,3.8300,3.8700,3.6900,3.7400,807291
000509,华塑控股,2004-10-21,3.7200,3.7500,3.3700,3.5000,2406762
000509,华塑控股,2004-10-22,3.4700,3.5000,3.2000,3.3500,1782882
000509,华塑控股,2004-10-25,3.3500,3.4400,3.3100,3.3600,1090799
000509,华塑控股,2004-10-26,3.3600,3.4200,3.2300,3.4200,895944
000509,华塑控股,2004-10-27,3.4000,3.5300,3.3200,3.5100,1302306
000509,华塑控股,2004-10-28,3.5300,3.5800,3.4800,3.5000,1720272
000509,华塑控股,2004-10-29,3.4600,3.5400,3.4000,3.4100,1015963
000509,华塑控股,2004-11-01,3.3600,3.4500,3.3500,3.3900,412362
000509,华塑控股,2004-11-02,3.3800,3.4000,3.3200,3.3900,623526
000509,华塑控股,2004-11-03,3.3900,3.4800,3.3900,3.4800,910099
000509,华塑控股,2004-11-04,3.4700,3.4800,3.3200,3.3300,613400
000509,华塑控股,2004-11-05,3.3600,3.4500,3.3200,3.3600,574724
000509,华塑控股,2004-11-08,3.3600,3.3600,3.3000,3.3500,383988
000509,华塑控股,2004-11-09,3.3200,3.3900,3.3200,3.3800,809546
000509,华塑控股,2004-11-10,3.4100,3.5500,3.3500,3.5200,1890239
000509,华塑控股,2004-11-11,3.5100,3.6500,3.5000,3.5200,3016159
000509,华塑控股,2004-11-12,3.6000,3.6900,3.5700,3.6000,4141930
000509,华塑控股,2004-11-15,3.6000,3.6400,3.5400,3.6200,1237656
000509,华塑控股,2004-11-16,3.6200,3.6500,3.5500,3.5800,878105
000509,华塑控股,2004-11-17,3.5600,3.5900,3.5100,3.5300,745046
000509,华塑控股,2004-11-18,3.5000,3.7100,3.5000,3.6800,1702398
000509,华塑控股,2004-11-19,3.6600,3.6700,3.5800,3.6600,1276208
000509,华塑控股,2004-11-22,3.6500,3.7100,3.6300,3.6900,1404999
000509,华塑控股,2004-11-23,3.7000,3.7800,3.6500,3.7400,1654812
000509,华塑控股,2004-11-24,3.7000,3.7600,3.6100,3.6100,1146502
000509,华塑控股,2004-11-25,3.6000,3.6100,3.5300,3.5500,971500
000509,华塑控股,2004-11-26,3.5300,3.7100,3.5300,3.6000,1061779
000509,华塑控股,2004-11-29,3.6000,3.6300,3.5100,3.5200,668200
000509,华塑控股,2004-11-30,3.5200,3.5600,3.5000,3.5600,465087
000509,华塑控股,2004-12-01,3.5500,3.6000,3.5300,3.5800,399937
000509,华塑控股,2004-12-02,3.5600,3.6800,3.5400,3.6600,1382376
000509,华塑控股,2004-12-03,3.6800,3.7100,3.6300,3.6800,1379359
000509,华塑控股,2004-12-06,3.6800,3.8300,3.6200,3.8200,3101170
000509,华塑控股,2004-12-07,3.8200,3.8200,3.6600,3.6600,1827180
000509,华塑控股,2004-12-08,3.7200,3.7500,3.6600,3.7300,904485
000509,华塑控股,2004-12-09,3.7300,3.7400,3.6600,3.6800,942351
000509,华塑控股,2004-12-10,3.6600,3.6700,3.5000,3.5200,901525
000509,华塑控股,2004-12-13,3.4500,3.5100,3.4400,3.4800,534914
000509,华塑控股,2004-12-14,3.4700,3.5400,3.4500,3.4500,208904
000509,华塑控股,2004-12-15,3.4500,3.5000,3.3200,3.4300,1045317
000509,华塑控股,2004-12-16,3.4300,3.4300,3.3500,3.3500,467300
000509,华塑控股,2004-12-17,3.3200,3.3900,3.3200,3.3600,310445
000509,华塑控股,2004-12-20,3.3000,3.3800,3.3000,3.3400,320490
000509,华塑控股,2004-12-21,3.3300,3.4200,3.3300,3.4000,300097
000509,华塑控股,2004-12-22,3.3800,3.5200,3.3800,3.5200,855947
000509,华塑控股,2004-12-23,3.4800,3.5000,3.4000,3.4000,381800
000509,华塑控股,2004-12-24,3.4100,3.4500,3.3600,3.4000,263499
000509,华塑控股,2004-12-27,3.3600,3.4100,3.3500,3.3600,290600
000509,华塑控股,2004-12-28,3.3400,3.3900,3.3400,3.3600,355043
000509,华塑控股,2004-12-29,3.3600,3.4300,3.3500,3.3600,260650
000509,华塑控股,2004-12-30,3.4200,3.4200,3.2900,3.3300,479880
000509,华塑控股,2004-12-31,3.3200,3.3700,3.0200,3.1000,1228808
000509,华塑控股,2005-01-04,3.0600,3.1200,3.0300,3.1000,288708
000509,华塑控股,2005-01-05,3.0900,3.2100,3.0800,3.1800,458940
000509,华塑控股,2005-01-06,3.1600,3.2000,3.0600,3.1100,714849
000509,华塑控股,2005-01-07,3.0700,3.1500,3.0600,3.1000,487800
000509,华塑控股,2005-01-10,3.0900,3.1600,3.0700,3.1500,412798
000509,华塑控股,2005-01-11,3.1500,3.2000,3.1100,3.1900,555775
000509,华塑控股,2005-01-12,3.1800,3.2600,3.1400,3.2500,725532
000509,华塑控股,2005-01-13,3.2500,3.2700,3.2000,3.2400,910500
000509,华塑控股,2005-01-14,3.2700,3.3100,3.1500,3.2300,974183
000509,华塑控股,2005-01-17,3.2200,3.2200,3.1100,3.1300,432487
000509,华塑控股,2005-01-18,3.1600,3.2700,3.1100,3.2600,1084147
000509,华塑控股,2005-01-19,3.2700,3.3900,3.2400,3.3100,3573902
000509,华塑控股,2005-01-20,3.2900,3.3000,3.2000,3.2400,926607
000509,华塑控股,2005-01-21,3.2100,3.3000,3.1800,3.2800,952968
000509,华塑控股,2005-01-24,3.4300,3.4400,3.3000,3.3200,1160208
000509,华塑控股,2005-01-25,3.3000,3.3000,3.2300,3.2800,588215
000509,华塑控股,2005-01-26,3.2700,3.2800,3.2100,3.2300,411785
000509,华塑控股,2005-01-27,3.2000,3.2200,3.1400,3.1400,712860
000509,华塑控股,2005-01-28,3.1300,3.1700,3.0700,3.0900,589700
000509,华塑控股,2005-01-31,3.0700,3.0700,2.8800,2.9200,732148
000509,华塑控股,2005-02-01,2.9000,2.9800,2.8900,2.9000,465100
000509,华塑控股,2005-02-02,2.9100,3.0800,2.9100,3.0500,965894
000509,华塑控股,2005-02-03,3.0400,3.1200,3.0000,3.0300,832497
000509,华塑控股,2005-02-04,3.0500,3.0800,2.9900,3.0600,655875
000509,华塑控股,2005-02-16,3.0800,3.1800,3.0700,3.1300,1026774
000509,华塑控股,2005-02-17,3.1300,3.1400,3.0800,3.1400,528031
000509,华塑控股,2005-02-18,3.0900,3.2600,3.0900,3.2100,2119580
